날짜,측정소명,미세먼지,초미세먼지,오존,"이산화질소
NO2 (ppm)","일산화탄소
CO (ppm)","아황산가스
SO2(ppm)"
2019-12-14,구로구,38,26,0.018,0.023,0.4,0.004
2019-12-14,금천구,37,31,0.011,0.029,0.6,0.003
2019-12-14,노원구,38,31,0.014,0.026,0.6,0.005
2019-12-14,도봉구,38,25,0.015,0.022,0.6,0.002
2019-12-14,동대문구,41,25,0.013,0.026,0.6,0.003
2019-12-14,동작구,37,22,0.015,0.023,0.4,0.003
2019-12-14,마포구,36,24,0.01,0.031,0.6,0.003
2019-12-14,서대문구,35,20,0.012,0.025,0.9,0.006
2019-12-14,서초구,37,27,0.022,0.026,0.3,0.003
2019-12-14,성동구,37,26,0.014,0.024,0.6,0.004
2019-12-14,성북구,41,26,0.015,0.027,0.6,0.003
2019-12-14,송파구,15,9,0.009,0.03,0.5,0.003
2019-12-14,양천구,43,28,0.012,0.028,0.6,0.004
2019-12-14,영등포구,31,24,0.011,0.026,0.7,0.004
2019-12-14,용산구,32,28,0.011,0.025,0.6,0.003
2019-12-14,은평구,37,22,,,,
2019-12-14,종로구,38,29,0.013,0.024,0.6,0.004
2019-12-14,중구,34,25,0.014,0.023,0.5,0.003
2019-12-14,중랑구,40,21,0.012,0.028,0.6,0.005
2019-12-13,평균,27,16,0.005,0.042,0.6,0.004
2019-12-13,강남구,32,17,0.004,0.041,0.6,0.003
2019-12-13,강동구,36,24,0.003,0.043,0.6,0.003
2019-12-13,강북구,29,18,0.006,0.052,0.6,0.003
2019-12-13,강서구,,,,,,
2019-12-13,관악구,28,14,0.007,0.041,0.6,0.004
2019-12-13,광진구,25,14,0.003,0.034,0.6,0.003
2019-12-13,구로구,25,15,0.009,0.036,0.5,0.004
2019-12-13,금천구,23,18,0.005,0.04,0.6,0.004
2019-12-13,노원구,24,20,0.003,0.044,0.7,0.005
2019-12-13,도봉구,22,14,0.005,0.033,0.6,0.003
2019-12-13,동대문구,30,16,0.004,0.042,0.7,0.003
2019-12-13,동작구,28,17,0.006,0.043,0.5,0.004
2019-12-13,마포구,27,17,0.004,0.045,0.7,0.004
2019-12-13,서대문구,25,11,0.005,0.039,0.9,0.006
2019-12-13,서초구,,21,0.007,0.055,0.5,0.003
2019-12-13,성동구,24,16,0.004,0.043,0.6,0.004
2019-12-13,성북구,31,16,0.003,0.047,0.7,0.003
2019-12-13,송파구,22,9,0.005,0.041,0.6,0.004
2019-12-13,양천구,33,18,0.004,0.046,0.6,0.005
2019-12-13,영등포구,26,15,0.007,0.04,0.7,0.004
2019-12-13,용산구,21,18,0.004,0.036,0.6,0.004
2019-12-13,은평구,26,14,,,,
2019-12-13,종로구,29,21,0.003,0.045,0.8,0.004
2019-12-13,중구,25,18,0.004,0.041,0.7,0.004
2019-12-13,중랑구,28,13,0.005,0.045,0.6,0.005
2019-12-12,평균,20,14,0.015,0.021,0.4,0.003
2019-12-12,강남구,24,14,0.016,0.022,0.5,0.002
2019-12-12,강동구,24,19,0.014,0.024,0.5,0.003
2019-12-12,강북구,24,17,0.02,0.028,0.4,0.003
2019-12-12,강서구,26,16,0.017,0.014,0.4,0.004
2019-12-12,관악구,24,14,0.015,0.02,0.4,0.003
2019-12-12,광진구,15,11,0.014,0.021,0.5,0.003
2019-12-12,구로구,18,13,0.022,0.014,0.3,0.003
2019-12-12,금천구,21,19,0.012,0.026,0.4,0.003
2019-12-12,노원구,20,17,0.014,0.024,0.5,0.004
2019-12-12,도봉구,16,13,0.021,0.012,0.4,0.002
2019-12-12,동대문구,22,12,0.015,0.021,0.5,0.003
2019-12-12,동작구,25,17,0.012,0.026,0.4,0.003
2019-12-12,마포구,23,13,0.012,0.026,0.5,0.003
2019-12-12,서대문구,20,9,0.015,0.019,0.7,0.005
2019-12-12,서초구,19,15,0.02,0.028,0.3,0.003
2019-12-12,성동구,18,14,0.015,0.023,0.4,0.003
2019-12-12,성북구,21,12,0.016,0.018,0.6,0.003
2019-12-12,송파구,16,7,0.014,0.022,0.5,0.003
2019-12-12,양천구,25,17,0.014,0.024,0.4,0.004
2019-12-12,영등포구,19,14,0.012,0.024,0.5,0.004
2019-12-12,용산구,7,13,0.012,0.023,0.4,0.003
2019-12-12,은평구,20,13,,,,
2019-12-12,종로구,21,18,0.014,0.015,0.4,0.003
2019-12-12,중구,19,14,0.016,0.018,0.4,0.003
2019-12-12,중랑구,,,,,,
2019-12-11,평균,75,51,0.023,0.03,0.7,0.004
2019-12-11,강남구,83,46,0.026,0.028,0.6,0.003
2019-12-11,강동구,84,63,0.018,0.031,0.7,0.003
2019-12-11,강북구,96,66,0.025,0.038,0.8,0.004
2019-12-11,강서구,87,51,0.025,0.025,0.6,0.005
2019-12-11,관악구,67,42,0.026,0.025,0.6,0.004
2019-12-11,광진구,59,42,0.018,0.032,0.7,0.003
2019-12-11,구로구,66,47,0.032,0.021,0.4,0.004
2019-12-11,금천구,65,54,0.023,0.025,0.6,0.004
2019-12-11,노원구,71,59,0.019,0.036,0.7,0.005
2019-12-11,도봉구,71,49,0.024,0.028,0.7,0.003
2019-12-11,동대문구,84,54,0.019,0.033,0.8,0.004
2019-12-11,동작구,75,53,0.024,0.022,0.7,0.003
2019-12-11,마포구,64,46,0.022,0.031,0.6,0.004
2019-12-11,서대문구,69,38,0.024,0.027,0.8,0.005
2019-12-11,서초구,83,54,0.034,0.025,0.4,0.003
2019-12-11,성동구,63,41,0.023,0.029,0.6,0.004
2019-12-11,성북구,112,80,0.015,0.049,1.2,0.003
2019-12-11,송파구,57,36,0.018,0.033,0.7,0.004
2019-12-11,양천구,78,50,0.024,0.028,0.6,0.005
2019-12-11,영등포구,58,37,0.022,0.025,0.7,0.004
2019-12-11,용산구,68,52,0.024,0.026,0.6,0.004
2019-12-11,은평구,77,45,,,,
2019-12-11,종로구,72,54,0.018,0.031,0.7,0.004
2019-12-11,중구,73,51,0.021,0.032,0.7,0.004
2019-12-11,중랑구,98,54,0.02,0.033,0.8,0.003
2019-12-10,평균,97,71,0.01,0.053,0.9,0.004
2019-12-10,강남구,79,47,0.014,0.044,0.8,0.003
2019-12-10,강동구,102,80,0.008,0.055,0.9,0.003
2019-12-10,강북구,118,82,0.005,0.066,1.1,0.004
2019-12-10,강서구,140,87,0.012,0.052,0.9,0.005
2019-12-10,관악구,100,70,0.016,0.049,0.8,0.004
2019-12-10,광진구,73,57,0.006,0.048,0.9,0.004
2019-12-10,구로구,101,78,0.02,0.04,0.6,0.005
2019-12-10,금천구,89,81,0.013,0.047,0.8,0.004
2019-12-10,노원구,90,77,0.004,0.062,1.1,0.005
2019-12-10,도봉구,94,65,0.004,0.053,1.1,0.003
2019-12-10,동대문구,106,76,0.008,0.061,1.1,0.004
2019-12-10,동작구,109,81,0.014,0.048,0.8,0.004
2019-12-10,마포구,98,81,0.008,0.061,0.9,0.004
2019-12-10,서대문구,104,64,0.01,0.049,1.3,0.006
2019-12-10,서초구,118,79,0.017,0.058,0.7,0.004
2019-12-10,성동구,80,58,0.006,0.061,1,0.004
2019-12-10,성북구,100,74,0.004,0.07,1.4,0.004
2019-12-10,송파구,72,53,0.008,0.053,0.9,0.004
2019-12-10,양천구,122,85,0.013,0.052,0.9,0.005
2019-12-10,영등포구,79,57,0.013,0.048,1,0.003
2019-12-10,용산구,87,73,0.009,0.045,0.8,0.004
2019-12-10,은평구,110,69,0.017,0.03,0.8,0.004
2019-12-10,종로구,100,82,0.007,0.059,1.2,0.005
2019-12-10,중구,101,76,0.01,0.055,1,0.004
2019-12-10,중랑구,65,38,0.01,0.055,0.9,0.006
2019-12-09,평균,63,46,0.005,0.048,0.8,0.004
2019-12-09,강남구,76,47,0.003,0.049,0.8,0.003
2019-12-09,강동구,76,61,0.004,0.046,0.7,0.003
2019-12-09,강북구,67,49,0.003,0.058,0.8,0.003
2019-12-09,강서구,76,47,0.005,0.05,0.7,0.004
2019-12-09,관악구,64,44,0.008,0.049,0.8,0.004
2019-12-09,광진구,52,39,0.002,0.042,0.7,0.003
2019-12-09,구로구,65,48,0.008,0.041,0.6,0.004
2019-12-09,금천구,47,42,0.007,0.047,0.7,0.004
2019-12-09,노원구,55,48,0.004,0.051,0.9,0.005
2019-12-09,도봉구,55,39,0.003,0.041,0.9,0.002
2019-12-09,동대문구,70,46,0.003,0.051,0.9,0.004
2019-12-09,동작구,72,53,0.007,0.05,0.7,0.004
2019-12-09,마포구,59,48,0.004,0.052,0.8,0.004
2019-12-09,서대문구,58,34,0.006,0.042,0.8,0.005
2019-12-09,서초구,76,51,0.01,0.054,0.6,0.004
2019-12-09,성동구,59,41,0.003,0.05,0.7,0.004
2019-12-09,성북구,61,45,0.003,0.056,1.1,0.004
2019-12-09,송파구,52,36,0.004,0.046,0.8,0.004
2019-12-09,양천구,76,53,0.004,0.051,0.8,0.005
2019-12-09,영등포구,52,39,0.006,0.047,0.8,0.004
2019-12-09,용산구,57,52,0.004,0.041,0.7,0.004
2019-12-09,은평구,57,36,0.009,0.041,0.7,0.005
2019-12-09,종로구,62,53,0.003,0.048,1,0.004
2019-12-09,중구,61,48,0.003,0.05,0.9,0.004
2019-12-09,중랑구,,,,,,
2019-12-08,평균,55,40,0.006,0.045,0.9,0.003
2019-12-08,강남구,64,41,0.005,0.044,0.8,0.003
2019-12-08,강동구,68,57,0.005,0.044,0.8,0.003
2019-12-08,강북구,61,43,0.008,0.05,0.8,0.002
2019-12-08,강서구,67,41,0.008,0.041,0.8,0.004
2019-12-08,관악구,55,38,0.005,0.051,0.9,0.003
2019-12-08,광진구,44,35,0.004,0.039,0.8,0.003
2019-12-08,구로구,53,41,0.011,0.037,0.6,0.004
2019-12-08,금천구,45,39,0.005,0.048,0.8,0.003
2019-12-08,노원구,55,48,0.005,0.048,1,0.005
2019-12-08,도봉구,46,34,0.009,0.033,0.9,0.002
2019-12-08,동대문구,58,39,0.006,0.046,0.9,0.003
2019-12-08,동작구,65,47,0.005,0.056,0.9,0.004
2019-12-08,마포구,51,41,0.006,0.047,0.9,0.003
2019-12-08,서대문구,50,30,0.007,0.039,1.2,0.006
2019-12-08,서초구,66,40,,0.047,0.6,0.003
2019-12-08,성동구,49,37,0.006,0.047,0.9,0.003
2019-12-08,성북구,53,41,0.007,0.05,1.1,0.003
2019-12-08,송파구,46,32,0.004,0.047,1,0.004
2019-12-08,양천구,66,47,0.007,0.046,0.8,0.004
2019-12-08,영등포구,45,34,0.007,0.042,0.7,0.003
2019-12-08,용산구,50,45,0.004,0.039,0.9,0.003
2019-12-08,은평구,47,31,0.009,0.038,0.8,0.005
2019-12-08,종로구,55,48,0.005,0.045,1,0.003
2019-12-08,중구,49,40,0.006,0.045,0.8,0.003
2019-12-08,중랑구,,,,,,
2019-12-07,평균,47,31,0.003,0.05,0.8,0.004
2019-12-07,강남구,53,29,0.003,0.049,0.7,0.004
2019-12-07,강동구,53,38,0.003,0.048,0.7,0.003
2019-12-07,강북구,55,37,0.003,0.061,0.9,0.003
2019-12-07,강서구,58,33,0.003,0.052,0.8,0.005
2019-12-07,관악구,50,32,0.002,0.055,0.9,0.004
2019-12-07,광진구,36,24,0.002,0.04,0.7,0.003
2019-12-07,구로구,50,33,0.006,0.042,0.6,0.004
2019-12-07,금천구,44,37,0.003,0.054,0.8,0.004
2019-12-07,노원구,33,28,0.004,0.043,0.7,0.005
2019-12-07,도봉구,41,28,0.003,0.039,0.9,0.002
2019-12-07,동대문구,41,20,0.002,0.052,0.9,0.003
2019-12-07,동작구,55,36,0.003,0.055,0.8,0.004
2019-12-07,마포구,46,35,0.002,0.054,0.9,0.004
2019-12-07,서대문구,48,25,0.003,0.046,1.2,0.006
2019-12-07,서초구,58,33,,0.06,0.6,0.004
2019-12-07,성동구,39,27,0.002,0.05,0.8,0.004
2019-12-07,성북구,46,29,0.003,0.055,1,0.003
2019-12-07,송파구,38,20,0.003,0.049,0.8,0.004
2019-12-07,양천구,59,38,0.002,0.055,0.9,0.005
2019-12-07,영등포구,40,27,0.005,0.047,0.8,0.004
2019-12-07,용산구,39,34,0.002,0.043,0.8,0.004
2019-12-07,은평구,46,28,0.005,0.048,0.9,0.005
2019-12-07,종로구,48,39,0.002,0.05,1,0.004
2019-12-07,중구,46,34,0.002,0.052,0.9,0.004
2019-12-07,중랑구,,,,,,
2019-12-06,평균,31,16,0.012,0.029,0.5,0.004
2019-12-06,강남구,34,15,0.01,0.032,0.5,0.003
2019-12-06,강동구,38,22,0.011,0.025,0.5,0.003
2019-12-06,강북구,36,19,0.014,0.035,0.5,0.002
2019-12-06,강서구,39,17,0.013,0.027,0.4,0.004
2019-12-06,관악구,33,16,0.009,0.033,0.5,0.004
2019-12-06,광진구,23,12,0.011,0.025,0.6,0.002
2019-12-06,구로구,29,16,0.016,0.026,0.3,0.004
2019-12-06,금천구,31,21,0.01,0.034,0.5,0.004
2019-12-06,노원구,27,21,0.011,0.028,0.6,0.005
2019-12-06,도봉구,29,15,0.014,0.023,0.6,0.002
2019-12-06,동대문구,33,14,0.01,0.029,0.5,0.003
2019-12-06,동작구,36,21,0.009,0.034,0.5,0.003
2019-12-06,마포구,34,17,0.009,0.031,0.5,0.003
2019-12-06,서대문구,34,12,0.013,0.025,0.9,0.007
2019-12-06,서초구,40,15,0.016,0.037,0.4,0.004
2019-12-06,성동구,25,14,0.011,0.03,0.5,0.003
2019-12-06,성북구,36,13,0.011,0.029,0.7,0.003
2019-12-06,송파구,24,6,0.016,0.016,0.5,0.004
2019-12-06,양천구,39,20,0.011,0.03,0.5,0.005
2019-12-06,영등포구,27,14,0.009,0.027,0.4,0.004
2019-12-06,용산구,19,17,0.009,0.029,0.5,0.003
2019-12-06,은평구,29,13,0.015,0.026,0.5,0.005
2019-12-06,종로구,29,20,0.008,0.028,0.6,0.003
2019-12-06,중구,28,17,0.012,0.028,0.5,0.003
2019-12-06,중랑구,33,12,0.012,0.026,0.5,0.003
2019-12-05,평균,22,11,0.022,0.017,0.4,0.004
2019-12-05,강남구,25,11,0.022,0.018,0.4,0.003
2019-12-05,강동구,23,14,0.021,0.016,0.4,0.003
2019-12-05,강북구,23,12,0.028,0.02,0.3,0.003
2019-12-05,강서구,27,13,0.023,0.015,0.3,0.004
2019-12-05,관악구,24,11,0.02,0.018,0.3,0.004
2019-12-05,광진구,15,8,0.022,0.014,0.5,0.002
2019-12-05,구로구,22,9,0.025,0.015,0.3,0.004
2019-12-05,금천구,22,15,0.019,0.019,0.4,0.004
2019-12-05,노원구,19,15,0.022,0.012,0.4,0.005
2019-12-05,도봉구,16,8,0.03,0.01,0.3,0.002
2019-12-05,동대문구,21,9,0.022,0.015,0.4,0.003
2019-12-05,동작구,28,16,0.018,0.018,0.3,0.003
2019-12-05,마포구,25,11,0.016,0.018,0.4,0.003
2019-12-05,서대문구,23,7,0.023,0.013,0.5,0.004
2019-12-05,서초구,28,9,0.028,0.02,0.2,0.004
2019-12-05,성동구,16,11,0.024,0.017,0.3,0.003
2019-12-05,성북구,20,9,0.024,0.019,0.4,0.003
2019-12-05,송파구,17,4,0.019,0.021,0.4,0.003
2019-12-05,양천구,42,23,0.017,0.02,0.5,0.006
2019-12-05,영등포구,20,10,0.016,0.018,0.4,0.004
2019-12-05,용산구,17,13,0.018,0.022,0.4,0.003
2019-12-05,은평구,26,11,0.024,0.015,0.5,0.005
2019-12-05,종로구,20,13,0.017,0.014,0.4,0.003
2019-12-05,중구,20,12,0.024,0.014,0.4,0.003
2019-12-05,중랑구,21,8,,0.017,0.4,0.004
2019-12-04,평균,29,15,0.013,0.033,0.5,0.004
2019-12-04,강남구,34,16,0.012,0.036,0.5,0.003
2019-12-04,강동구,35,22,0.01,0.036,0.5,0.004
2019-12-04,강북구,31,16,0.019,0.035,0.5,0.003
2019-12-04,강서구,35,17,0.013,0.029,0.5,0.004
2019-12-04,관악구,30,15,0.012,0.04,0.5,0.004
2019-12-04,광진구,23,13,0.013,0.026,0.6,0.002
2019-12-04,구로구,22,11,0.017,0.027,0.3,0.003
2019-12-04,금천구,26,18,0.009,0.037,0.5,0.004
2019-12-04,노원구,23,17,0.016,0.023,0.5,0.005
2019-12-04,도봉구,25,14,0.019,0.022,0.6,0.003
2019-12-04,동대문구,33,14,0.012,0.033,0.5,0.003
2019-12-04,동작구,34,20,0.009,0.04,0.5,0.004
2019-12-04,마포구,31,16,0.008,0.038,0.5,0.003
2019-12-04,서대문구,29,11,0.013,0.028,0.8,0.007
2019-12-04,서초구,32,13,0.014,0.044,0.4,0.004
2019-12-04,성동구,28,16,0.012,0.034,0.5,0.004
2019-12-04,성북구,34,14,0.013,0.033,0.6,0.003
2019-12-04,송파구,23,9,0.011,0.034,0.6,0.004
2019-12-04,양천구,35,19,0.011,0.036,0.5,0.005
2019-12-04,영등포구,28,16,0.01,0.033,0.5,0.004
2019-12-04,용산구,23,17,0.008,0.038,0.5,0.004
2019-12-04,은평구,28,14,0.016,0.029,0.5,0.005
2019-12-04,종로구,28,18,0.01,0.032,0.6,0.004
2019-12-04,중구,25,16,0.013,0.034,0.5,0.004
2019-12-04,중랑구,30,13,0.02,0.032,0.5,0.003
2019-12-03,평균,28,16,0.008,0.039,0.6,0.003
2019-12-03,강남구,33,16,0.006,0.039,0.6,0.003
2019-12-03,강동구,34,22,0.005,0.043,0.6,0.003
2019-12-03,강북구,34,18,0.009,0.047,0.6,0.003
2019-12-03,강서구,34,19,0.007,0.04,0.5,0.004
2019-12-03,관악구,30,17,0.007,0.044,0.5,0.004
2019-12-03,광진구,23,16,0.005,0.035,0.7,0.002
2019-12-03,구로구,12,7,0.022,0.02,0.3,0.003
2019-12-03,금천구,26,20,0.005,0.04,0.5,0.003
2019-12-03,노원구,25,18,0.006,0.04,0.6,0.005
2019-12-03,도봉구,26,15,0.01,0.029,0.7,0.002
2019-12-03,동대문구,25,10,0.009,0.035,0.6,0.003
2019-12-03,동작구,32,20,0.006,0.041,0.5,0.003
2019-12-03,마포구,29,17,0.006,0.041,0.4,0.003
2019-12-03,서대문구,28,11,0.008,0.036,0.7,0.005
2019-12-03,서초구,31,15,0.012,0.044,0.4,0.003
2019-12-03,성동구,25,15,0.006,0.041,0.5,0.003
2019-12-03,성북구,27,10,0.009,0.038,0.6,0.003
2019-12-03,송파구,23,11,0.005,0.04,0.6,0.003
2019-12-03,양천구,36,22,0.005,0.041,0.5,0.005
2019-12-03,영등포구,24,16,0.007,0.037,0.6,0.003
2019-12-03,용산구,22,17,0.005,0.042,0.5,0.003
2019-12-03,은평구,30,15,0.01,0.037,0.6,0.005
2019-12-03,종로구,27,18,0.006,0.039,0.6,0.004
2019-12-03,중구,26,16,0.007,0.039,0.6,0.004
2019-12-03,중랑구,31,13,0.008,0.043,0.6,0.003
2019-12-02,평균,23,13,0.023,0.018,0.4,0.003
2019-12-02,강남구,26,12,0.023,0.019,0.4,0.003
2019-12-02,강동구,24,,0.023,0.016,0.4,0.003
2019-12-02,강북구,26,14,0.03,0.02,0.3,0.003
2019-12-02,강서구,27,14,0.022,0.02,0.4,0.005
2019-12-02,관악구,31,19,0.02,0.019,0.5,0.003
2019-12-02,광진구,16,10,0.024,0.014,0.5,0.002
2019-12-02,구로구,23,21,0.025,0.016,0.3,0.003
2019-12-02,금천구,22,15,0.019,0.021,0.4,0.003
2019-12-02,노원구,19,13,0.024,0.014,0.4,0.004
2019-12-02,도봉구,16,9,0.031,0.01,0.4,0.002
2019-12-02,동대문구,23,10,0.024,0.014,0.4,0.003
2019-12-02,동작구,27,16,0.019,0.02,0.4,0.003
2019-12-02,마포구,23,11,0.016,0.022,0.4,0.003
2019-12-02,서대문구,21,8,0.022,0.016,0.5,0.004
2019-12-02,서초구,25,12,0.028,0.02,0.3,0.005
2019-12-02,성동구,22,13,0.022,0.019,0.4,0.003
2019-12-02,성북구,25,9,0.027,0.014,0.4,0.003
2019-12-02,송파구,18,6,0.019,0.023,0.4,0.003
2019-12-02,양천구,27,16,0.019,0.022,0.4,0.004
2019-12-02,영등포구,19,12,0.017,0.019,0.4,0.003
2019-12-02,용산구,16,13,0.02,0.021,0.4,0.003
2019-12-02,은평구,24,12,0.025,0.016,0.5,0.005
2019-12-02,종로구,23,16,0.019,0.016,0.5,0.004
2019-12-02,중구,20,13,0.024,0.017,0.4,0.003
2019-12-02,중랑구,21,9,0.022,0.018,0.4,0.003
2019-12-01,평균,39,29,0.009,0.039,0.7,0.003
2019-12-01,강남구,48,29,0.008,0.042,0.7,0.003
2019-12-01,강동구,47,,0.006,0.042,0.7,0.003
2019-12-01,강북구,38,26,0.014,0.029,0.6,0.003
2019-12-01,강서구,49,32,0.008,0.039,0.7,0.004
2019-12-01,관악구,39,28,0.009,0.043,0.7,0.004
2019-12-01,광진구,34,28,0.006,0.034,0.8,0.002
2019-12-01,구로구,39,30,0.013,0.034,0.5,0.004
2019-12-01,금천구,39,35,0.007,0.041,0.6,0.003
2019-12-01,노원구,33,28,0.01,0.035,0.6,0.004
2019-12-01,도봉구,32,23,0.013,0.027,0.7,0.002
2019-12-01,동대문구,42,28,0.008,0.038,0.7,0.003
2019-12-01,동작구,49,38,0.007,0.044,0.6,0.003
2019-12-01,마포구,34,30,0.007,0.044,0.7,0.003
2019-12-01,서대문구,34,20,0.011,0.032,0.8,0.005
2019-12-01,서초구,48,31,0.012,0.048,0.5,0.005
2019-12-01,성동구,35,26,0.007,0.042,0.6,0.003
2019-12-01,성북구,42,27,0.009,0.038,0.7,0.003
2019-12-01,송파구,35,23,0.004,0.046,0.7,0.004
2019-12-01,양천구,46,34,0.008,0.042,0.7,0.005
2019-12-01,영등포구,34,28,0.009,0.036,0.6,0.003
2019-12-01,용산구,35,32,0.006,0.045,0.6,0.003
2019-12-01,은평구,34,25,0.014,0.03,0.7,0.004
2019-12-01,종로구,37,31,0.008,0.038,0.7,0.004
2019-12-01,중구,36,29,0.009,0.039,0.7,0.003
2019-12-01,중랑구,43,24,0.007,0.039,0.7,0.003
2019-11-30,평균,46,28,0.005,0.048,0.7,0.004
2019-11-30,강남구,52,27,0.004,0.049,0.7,0.004
2019-11-30,강동구,52,27,0.004,0.051,0.7,0.004
2019-11-30,강북구,45,28,0.007,0.039,0.6,0.003
2019-11-30,강서구,67,34,0.004,0.05,0.8,0.006
2019-11-30,관악구,46,28,0.005,0.055,0.7,0.005
2019-11-30,광진구,34,24,0.003,0.039,0.7,0.002
2019-11-30,구로구,48,28,0.009,0.042,0.5,0.005
2019-11-30,금천구,39,30,0.005,0.052,0.7,0.005
2019-11-30,노원구,40,32,0.004,0.049,0.8,0.005
2019-11-30,도봉구,42,25,0.007,0.036,0.7,0.003
2019-11-30,동대문구,52,28,0.005,0.046,0.8,0.004
2019-11-30,동작구,50,33,0.005,0.053,0.7,0.005
2019-11-30,마포구,49,33,0.003,0.055,0.7,0.004
2019-11-30,서대문구,40,19,0.009,0.037,0.7,0.006
2019-11-30,서초구,56,29,0.008,0.059,0.5,0.006
2019-11-30,성동구,38,25,0.004,0.047,0.6,0.004
2019-11-30,성북구,47,28,0.006,0.047,0.7,0.003
2019-11-30,송파구,37,19,0.004,0.049,0.7,0.004
2019-11-30,양천구,59,36,0.004,0.053,0.8,0.006
2019-11-30,영등포구,43,29,0.006,0.045,0.6,0.004
2019-11-30,용산구,40,33,0.003,0.053,0.6,0.004
2019-11-30,은평구,44,24,0.008,0.044,0.7,0.005
2019-11-30,종로구,44,34,0.005,0.048,0.8,0.005
2019-11-30,중구,42,30,0.004,0.049,0.7,0.005
2019-11-30,중랑구,44,22,0.007,0.044,0.6,0.004
2019-11-29,평균,45,23,0.012,0.035,0.6,0.004
2019-11-29,강남구,54,23,0.008,0.04,0.7,0.004
2019-11-29,강동구,56,28,0.006,0.044,0.7,0.004
2019-11-29,강북구,44,23,0.016,0.022,0.5,0.003
2019-11-29,강서구,54,24,0.012,0.034,0.5,0.006
2019-11-29,관악구,45,23,0.011,0.039,0.6,0.004
2019-11-29,광진구,40,22,0.005,0.036,0.7,0.003
2019-11-29,구로구,40,18,0.018,0.026,0.4,0.004
2019-11-29,금천구,40,27,0.009,0.038,0.6,0.004
2019-11-29,노원구,48,30,0.015,0.022,0.6,0.006
2019-11-29,도봉구,42,20,0.015,0.025,0.6,0.003
2019-11-29,동대문구,56,27,0.03,0.033,0.7,0.004
2019-11-29,동작구,49,28,0.008,0.042,0.5,0.004
2019-11-29,마포구,45,24,0.009,0.037,0.6,0.003
2019-11-29,서대문구,42,17,0.012,0.028,0.8,0.006
2019-11-29,서초구,49,21,0.016,0.043,0.4,0.006
2019-11-29,성동구,43,23,0.007,0.041,0.6,0.004
2019-11-29,성북구,48,23,0.01,0.036,0.6,0.004
2019-11-29,송파구,39,16,0.006,0.043,0.7,0.004
2019-11-29,양천구,51,26,0.011,0.038,0.6,0.005
2019-11-29,영등포구,38,21,0.01,0.033,0.5,0.004
2019-11-29,용산구,38,27,0.007,0.041,0.6,0.004
2019-11-29,은평구,43,19,0.015,0.028,0.6,0.005
2019-11-29,종로구,42,29,0.009,0.034,0.7,0.004
2019-11-29,중구,39,24,0.011,0.034,0.6,0.004
2019-11-29,중랑구,44,18,0.012,0.036,0.6,0.004
2019-11-28,평균,38,20,0.011,0.03,0.6,0.004
2019-11-28,강남구,41,19,0.01,0.033,0.6,0.003
2019-11-28,강동구,57,24,0.008,0.035,0.6,0.003
2019-11-28,강북구,30,17,0.017,0.018,0.5,0.003
2019-11-28,강서구,46,21,0.014,0.025,0.5,0.005
2019-11-28,관악구,42,22,0.008,0.037,0.6,0.004
2019-11-28,광진구,29,18,0.007,0.03,0.7,0.002
2019-11-28,구로구,38,18,0.014,0.026,0.4,0.004
2019-11-28,금천구,36,23,0.007,0.034,0.5,0.004
2019-11-28,노원구,40,27,0.016,0.019,0.6,0.005
2019-11-28,도봉구,30,17,0.015,0.02,0.6,0.003
2019-11-28,동대문구,36,17,0.019,0.028,0.6,0.003
2019-11-28,동작구,44,27,0.007,0.039,0.6,0.003
2019-11-28,마포구,46,22,0.008,0.032,0.6,0.003
2019-11-28,서대문구,38,15,0.01,0.026,0.8,0.006
2019-11-28,서초구,43,20,0.014,0.039,0.4,0.005
2019-11-28,성동구,34,19,0.01,0.033,0.6,0.004
2019-11-28,성북구,34,15,0.013,0.028,0.5,0.003
2019-11-28,송파구,30,13,0.007,0.037,0.7,0.003
2019-11-28,양천구,51,24,0.013,0.026,0.5,0.005
2019-11-28,영등포구,35,20,0.008,0.026,0.4,0.004
2019-11-28,용산구,33,22,0.006,0.039,0.6,0.003
2019-11-28,은평구,39,19,0.013,0.027,0.6,0.005
2019-11-28,종로구,33,21,0.009,0.03,0.6,0.004
2019-11-28,중구,36,22,0.008,0.035,0.6,0.004
2019-11-28,중랑구,35,15,0.01,0.032,0.6,0.003
2019-11-27,평균,41,22,0.015,0.025,0.6,0.004
2019-11-27,강남구,45,21,0.015,0.027,0.6,0.004
2019-11-27,강동구,63,26,0.016,0.025,0.6,0.003
2019-11-27,강북구,40,24,0.022,0.014,0.5,0.003
2019-11-27,강서구,53,27,0.013,0.028,0.6,0.006
2019-11-27,관악구,42,23,0.013,0.028,0.6,0.004
2019-11-27,광진구,30,18,0.015,0.021,0.6,0.003
2019-11-27,구로구,41,20,0.018,0.023,0.4,0.004
2019-11-27,금천구,38,23,0.012,0.028,0.5,0.004
2019-11-27,노원구,32,22,0.022,0.016,0.5,0.005
2019-11-27,도봉구,33,18,0.021,0.018,0.6,0.003
2019-11-27,동대문구,40,20,0.016,0.024,0.6,0.003
2019-11-27,동작구,47,29,0.011,0.029,0.5,0.004
2019-11-27,마포구,48,25,0.009,0.03,0.6,0.003
2019-11-27,서대문구,40,17,0.015,0.021,0.7,0.005
2019-11-27,서초구,47,22,0.017,0.033,0.4,0.005
2019-11-27,성동구,36,21,0.016,0.025,0.5,0.004
